station_id,lat,lon,state,name
USW00000102,66.9831,-160.4331,AK,BOB BARKER MEMORIAL AP
USW00000103,65.6169,-168.1000,AK,WALES AP
USW00000111,64.3700,-161.2239,AK,SHAKTOOLIK AP
USW00000113,66.8181,-161.0219,AK,ROBERT CURTIS MEMORIAL AP
USW00000130,28.9500,-98.5169,TX,PLEASANTON MUNI AP
USW00000132,44.0331,-89.3000,WI,WAUTOMA MUNI AP
USW00000133,35.6000,-92.4500,AR,CLINTON MUNI AP
USW00000153,37.4000,-77.5169,VA,CHESTERFIELD CO AP
USW00000154,36.7831,-76.4500,VA,HAMPTON ROADS EXECUTIVE AP
USW00000157,40.7500,-106.2669,CO,WALDEN JACKSON COUNTY AP
USW00000160,40.0331,-105.2169,CO,BOULDER MUNI AP
USW00000166,30.5000,-97.9669,TX,LAGO VISTA RUSTY ALLEN AP
USW00000176,32.7169,-98.8919,TX,STEPHENS COUNTY AP
USW00000177,29.8500,-98.8500,TX,CASTROVILLE MUNI AIRPORT
USW00000209,33.6000,-97.7831,TX,BOWIE MUNI AP
USW00000225,30.5331,-98.3669,TX,HORSESHOE BAY RESORT AP
USW00000229,31.1061,-98.1961,TX,LAMPASAS AP
USW00000230,30.3950,-97.5669,TX,AUSTIN EXECUTIVE AP
USW00000263,29.7239,-98.6950,TX,BOERNE STAGE FIELD AP
USW00000270,28.2089,-100.0189,TX,FAITH RCH AP
USW00000349,32.3311,-102.5300,TX,ANDREWS COUNTY AP
USW00000351,30.8789,-96.9711,TX,CAMERON MUNI AP
USW00000357,31.6661,-98.1489,TX,HAMILTON MUNI AP
USW00000362,31.4169,-97.8000,TX,GATESVILLE MUNI AP
USW00000369,33.2861,-117.4561,CA,MCOLF CAMP PENDLETON RED BEACH
USW00000373,33.6169,-92.7669,AR,HARRELL FIELD AP
USW00000393,65.2331,-166.3500,AK,TELLER AP
USW00000428,34.0997,-93.0661,AR,DEXTER B FLORENCE MEM FLD AP
USW00000448,32.9306,-96.4356,TX,RALPH M HALL ROCKWALL MUNI AP
USW00000461,31.6411,-96.5144,TX,MEXIA LIMESTONE COUNTY AP
USW00000471,29.6342,-104.3614,TX,PRESIDIO LELY INTL AP
USW00000477,29.5292,-97.4642,TX,ROGER M DREYER MEM AP
USW00000490,66.8881,-157.1625,AK,SHUNGNAK AP
USW00003012,36.4500,-105.6667,NM,TAOS MUNI AP
USW00003013,38.0717,-102.6875,CO,LAMAR MUNI AP
USW00003016,39.5278,-107.7197,CO,RIFLE GARFIELD CO AP
USW00003017,39.8467,-104.6561,CO,DENVER INTL AP
USW00003024,35.6950,-101.3956,TX,BORGER HUTCHINSON CO AP
USW00003026,39.2414,-102.2819,CO,BURLINGTON CARSON AP
USW00003027,35.0031,-105.6628,NM,CLINES CORNERS
USW00003028,37.2833,-102.6139,CO,SPRINGFIELD COMANCHE NATL GRAS
USW00003029,35.6569,-109.0603,AZ,WINDOW ROCK AP
USW00003030,36.6819,-101.5053,OK,GUYMON MUNI AP
USW00003031,31.9250,-102.3875,TX,ODESSA SCHLEMEYER FLD
USW00003032,30.0481,-102.2128,TX,DRYDEN TERRELL CO AP
USW00003035,32.8525,-104.4675,NM,ARTESIA MUNI AP
USW00003038,39.4667,-106.1500,CO,RED CLIFF PASS
USW00003040,39.2167,-104.6333,CO,MONUMENT PASS
USW00003044,32.2125,-101.5214,TX,BIG SPRING WRINKLE AP
USW00003047,31.6219,-102.8072,TX,MONAHANS 6 ENE
USW00003048,34.3558,-106.8858,NM,SOCORRO 20 N
USW00003049,30.3833,-103.6833,TX,ALPINE CASPARIS AP
USW00003050,32.6933,-100.9506,TX,SNYDER WINSTON FLD AP
USW00003054,33.9558,-102.7739,TX,MULESHOE 19 S
USW00003055,36.5992,-101.5950,OK,GOODWELL 2 E
USW00003056,32.6753,-102.6544,TX,GAINES CO AP
USW00003058,31.3825,-103.5108,TX,PECOS MUNI AP
USW00003060,38.5439,-107.6928,CO,MONTROSE 11 ENE
USW00003061,37.2553,-108.5036,CO,CORTEZ 8 SE
USW00003062,35.8583,-106.5214,NM,LOS ALAMOS 13 W
USW00003063,37.8639,-103.8225,CO,LA JUNTA 17 WSW
USW00003067,38.8700,-100.9628,KS,OAKLEY 19 SSW
USW00003071,32.0364,-102.1011,TX,MIDLAND AIRPARK
USW00003072,32.0408,-100.2494,TX,BRONTE 11 NNE
USW00003074,32.6136,-106.7414,NM,LAS CRUCES 20 N
USW00003102,34.0531,-117.5769,CA,ONTARIO INTL AP
USW00003103,35.1442,-111.6664,AZ,FLAGSTAFF AP
USW00003104,33.6317,-116.1642,CA,DESERT RESORTS RGNL AP
USW00003122,33.8017,-118.3411,CA,TORRANCE AP
USW00003125,32.8356,-114.3942,AZ,YUMA PROVING GROUND
USW00003131,32.8144,-117.1375,CA,SAN DIEGO MONTGOMERY FLD
USW00003144,32.8347,-115.5767,CA,IMPERIAL CO AP
USW00003145,32.6500,-114.6167,AZ,YUMA MCAS
USW00003159,34.7411,-118.2125,CA,LANCASTER
USW00003160,36.6206,-116.0278,NV,DESERT ROCK AP
USW00003162,36.9211,-111.4486,AZ,PAGE MUNI AP
USW00003166,33.8717,-117.9855,CA,FULLERTON MUNI AP
USW00003167,33.9236,-118.3328,CA,HAWTHORNE MUNI AP
USW00003170,39.6014,-116.0056,NV,EUREKA AP
USW00003171,33.9528,-117.4353,CA,RIVERSIDE MUNI AP
USW00003177,33.1300,-117.2764,CA,CARLSBAD MCCLELLAN PALOMAR AP
USW00003178,32.5758,-116.9939,CA,SAN DIEGO BROWN FLD
USW00003179,33.9756,-117.6250,CA,CHINO AP
USW00003184,33.6903,-112.0661,AZ,PHOENIX DEER VALLEY MUNI AP
USW00003185,33.4658,-111.7211,AZ,MESA FALCON FLD
USW00003192,33.6122,-111.9230,AZ,SCOTTSDALE MUNI AP
USW00003195,35.9458,-112.1553,AZ,GRAND CANYON NP AP
USW00003196,31.4208,-110.8467,AZ,NOGALES INTL AP
USW00003728,33.1533,-79.3636,SC,MCCLELLANVILLE 7 NE
USW00003733,39.0131,-79.4742,WV,ELKINS 21 ENE
USW00003739,37.2908,-75.9269,VA,CAPE CHARLES 5 ENE
USW00003757,38.1417,-76.4292,MD,ST INIGOES WEBSTER NOLF
USW00003758,35.9706,-79.0931,NC,DURHAM 11 W
USW00003759,37.9975,-78.4656,VA,CHARLOTTESVILLE 2 SSE
USW00003761,39.8592,-75.7861,PA,AVONDALE 2 N
USW00003802,39.3022,-80.2239,WV,CLARKSBURG BENEDUM AP
USW00003804,39.3394,-81.4439,WV,PARKERSBURG AP
USW00003809,36.0003,-89.4094,TN,DYERSBURG MUNI AP
USW00003810,35.7419,-81.3822,NC,HICKORY FAA AP
USW00003811,35.5933,-88.9169,TN,JACKSON MCKELLAR- SIPES AP
USW00003812,35.4317,-82.5378,NC,ASHEVILLE AP
USW00003813,32.6889,-83.6531,GA,MACON MIDDLE GA RGNL AP
USW00003816,37.0683,-88.7719,KY,PADUCAH
USW00003818,30.8369,-85.1836,FL,MARIANNA MUNI AP
USW00003820,33.3653,-81.9636,GA,AUGUSTA BUSH FLD AP
USW00003822,32.1314,-81.2022,GA,SAVANNAH INTL AP
USW00003841,35.9981,-84.2192,TN,OAK RIDGE ATDD
USW00003847,35.9508,-85.0814,TN,CROSSVILLE MEM AP
USW00003849,37.0894,-84.0689,KY,LONDON CORBIN AP
USW00003850,31.2667,-85.7167,AL,CAIRNS FLD FT RUCKER
USW00003853,30.4000,-81.4167,FL,MAYPORT PILOT STN
USW00003855,30.3500,-87.3167,FL,PENSACOLA FOREST SHERMAN NAS
USW00003856,34.6442,-86.7861,AL,HUNTSVILLE INTNL AP
USW00003859,37.2978,-81.2036,WV,BLUEFIELD MERCER CO AP
USW00003860,38.3653,-82.5547,WV,HUNTINGTON TRI-STATE AP
USW00003866,32.5500,-88.5667,MS,MERIDIAN NAAS
USW00003868,39.4428,-87.3219,IN,TERRE HAUTE HULMAN RGNL AP
USW00003870,34.8833,-82.2197,SC,GREER
USW00003872,37.7836,-81.1228,WV,BECKLEY RALEIGH CO AP
USW00003878,31.8575,-86.0103,AL,TROY MUNI AP
USW00003887,39.8308,-88.8719,IL,DECATUR AP
USW00003888,33.7775,-84.5247,GA,ATLANTA FULTON CO AP
USW00003889,37.5908,-83.3131,KY,JACKSON
USW00003892,32.6161,-85.4333,AL,AUBURN OPELIKA AP
USW00003893,39.1431,-86.6167,IN,BLOOMINGTON MONROE CO AP
USW00003894,36.6169,-87.4117,TN,CLARKSVILLE OUTLAW AP
USW00003896,33.9667,-86.0833,AL,GADSDEN MUNI AP
USW00003901,32.3908,-94.7139,TX,LONGVIEW E TX RGNL AP
USW00003902,31.0667,-97.8333,TX,ROBERT GRAY AAF
USW00003904,30.5911,-96.3631,TX,COLLEGE STN EASTERWOOD FLD
USW00003918,36.2908,-92.5900,AR,FLIPPIN MARION CO RGNL AP
USW00003919,38.7800,-97.6444,KS,SALINA MUNI AP
USW00003927,32.8975,-97.0219,TX,DAL-FTW WSCMO AP
USW00003928,37.6544,-97.4431,KS,WICHITA
USW00003930,34.9167,-92.1500,AR,LITTLE ROCK AFB
USW00003932,35.3567,-99.2042,OK,CLINTON-SHERMAN AP
USW00003933,31.1333,-97.7167,TX,FT HOOD
USW00003935,37.2256,-89.5786,MO,CAPE GIRARDEAU MUNI AP
USW00003936,39.1344,-96.6789,KS,MANHATTAN ASOS
USW00003937,30.1253,-93.2158,LA,LAKE CHARLES
USW00003940,32.3197,-90.0778,MS,JACKSON INTL AP
USW00003945,38.8169,-92.2147,MO,COLUMBIA RGNL AP
USW00003947,39.2975,-94.7308,MO,KANSAS CITY INTL AP
USW00003949,31.3569,-93.1761,LA,PEASON RIDGE RANGE
USW00003950,34.5578,-98.4172,OK,LAWTON MUNI AP
USW00003951,32.3500,-94.6500,TX,LONGVIEW WSMO
USW00003952,34.8364,-92.2622,AR,LITTLE ROCK
USW00003953,35.8356,-90.6442,AR,JONESBORO MUNI AP
USW00003954,35.5411,-97.6472,OK,OKLAHOMA CITY WILEY POST AP
USW00003957,37.2839,-98.5528,KS,MEDICINE LODGE 1E
USW00003959,36.7664,-96.0131,OK,BARTLESVILLE MUNI AP
USW00003960,38.5639,-90.1486,IL,CAHOKIA ST LOUIS DWTN AP
USW00003961,31.6167,-91.2833,MS,NATCHEZ ADAM CO AP
USW00003962,34.4756,-93.1042,AR,HOT SPRINGS ASOS
USW00003963,38.5944,-92.1567,MO,JEFFERSON CITY MEM AP
USW00003965,36.1625,-97.0894,OK,STILLWATER RGNL AP
USW00003966,38.6575,-90.6558,MO,ST LOUIS SPIRIT OF ST LOUIS AP
USW00003967,38.8500,-94.7394,KS,OLATHE JOHNSON CO EXECUTIVE AP
USW00003969,32.2153,-98.1775,TX,STEPHENVILLE CLARK FLD
USW00003971,32.6781,-96.8678,TX,DALLAS REDBIRD AP
USW00003974,37.7497,-97.2192,KS,WICHITA COLONEL JAMES JABARA A
USW00003975,36.7697,-90.3225,MO,POPLAR BLUFF MUNI AP
USW00003978,36.3500,-94.2167,AR,BENTONVILLE MUNI AP
USW00003981,34.3622,-98.9767,OK,ALTUS AFB
USW00003985,32.5650,-97.3081,TX,FORT WORTH SPINKS AP
USW00003991,33.2089,-97.1992,TX,DENTON MUNICPAL AP
USW00003994,38.7119,-93.1747,MO,SEDALIA MEM AP
USW00003996,32.3481,-91.0300,LA,TALLULAH VICKSBURG RGNL AP
USW00003997,39.0078,-95.2114,KS,LAWRENCE ASOS
USW00003998,37.3281,-95.5044,KS,PARSONS TRI CITY AP
USW00003999,30.7406,-98.2353,TX,BURNET MUNI AP
USW00004109,46.1442,-115.5964,ID,LOWELL THREE RIVERS RESORT
USW00004110,42.7272,-114.4547,ID,JEROME CO AP
USW00004111,41.2728,-111.0306,WY,EVANSTON UINTA CO BURNS FLD
USW00004112,44.1708,-114.9269,ID,STANLEY RS
USW00004113,45.8258,-119.2611,OR,HERMISTON MUNI AP
USW00004114,44.5231,-114.2161,ID,CHALLIS AP
USW00004125,44.5561,-119.6458,OR,JOHN DAY 35 WNW
USW00004126,43.4622,-113.5561,ID,ARCO 17 SW
USW00004127,43.2044,-116.7506,ID,MURPHY 10 W
USW00004128,43.4711,-119.6917,OR,RILEY 10 WSW
USW00004130,48.7411,-113.4331,MT,ST. MARY 1 SSW
USW00004131,43.6614,-110.7119,WY,MOOSE 1 NNE
USW00004136,47.4175,-117.5264,WA,SPOKANE 17 SSW
USW00004137,45.1581,-113.0058,MT,DILLON 18 WSW
USW00004138,41.6164,-112.5436,UT,BRIGHAM CITY 28 WNW
USW00004139,41.8483,-119.6358,NV,DENIO 52 WSW
USW00004140,46.8847,-110.2894,MT,LEWISTOWN 42 WSW
USW00004141,43.2717,-124.3186,OR,COOS BAY 8 SW
USW00004201,45.7692,-122.8636,OR,SCAPPOOSE IND AP
USW00004205,48.1606,-122.1589,WA,ARLINGTON MUNI AP
USW00004222,40.6508,-122.6067,CA,REDDING 12 WNW
USW00004223,48.5406,-121.4461,WA,DARRINGTON 21 NNE
USW00004236,44.4186,-123.3258,OR,CORVALLIS 10 SSW
USW00004237,47.5139,-123.8120,WA,QUINAULT 4 NE
USW00004720,42.1500,-79.2500,NY,JAMESTOWN
USW00004724,43.1083,-78.9381,NY,NIAGARA FALLS INTL AP
USW00004725,42.1997,-75.9847,NY,BINGHAMTON
USW00004726,40.3150,-78.8308,PA,JOHNSTOWN CAMBRIA CO AP
USW00004742,44.6500,-73.4667,NY,PLATTSBURGH INTL AP
USW00004751,41.7983,-78.6356,PA,BRADFORD RGNL AP
USW00004780,42.5550,-71.7569,MA,FITCHBURG MUNI AP
USW00004781,40.7939,-73.1019,NY,ISLIP-LI MACARTHUR AP
USW00004787,41.1794,-78.8933,PA,DUBOIS RGNL AP
USW00004789,41.5092,-74.2644,NY,MONTGOMERY ORANGE CO AP
USW00004803,45.6314,-89.4825,WI,RHINELANDER ONEIDA CO AP
USW00004804,40.0783,-83.0783,OH,COLUMBUS OHIO STATE UNIV AP
USW00004808,41.7714,-88.4814,IL,CHICAGO AURORA MUNI AP
USW00004824,44.8500,-87.4167,WI,STURGEON BAY AP
USW00004825,44.2667,-88.5167,WI,APPLETON OUTAGAMIE AP
USW00004826,44.3592,-89.8369,WI,WISCONSIN RAPIDS ALEXANDER FLD
USW00004827,40.1333,-80.2833,PA,WASHINGTON CO AP
USW00004836,47.2853,-68.3072,ME,FRENCHVILLE NTHRN AROOSTOOK AP
USW00004838,42.1208,-87.9047,IL,CHICAGO PALWAUKEE AP
USW00004839,42.7464,-86.0967,MI,HOLLAND TULIP CITY AP
USW00004840,43.7694,-88.4908,WI,FOND DU LAC CO AP
USW00004841,43.7747,-87.8492,WI,SHEBOYGAN CO MEM AP
USW00004842,40.8733,-81.8886,OH,WOOSTER WAYNE CO AP
USW00004843,41.6258,-80.2122,PA,MEADVILLE PORT MEADVILLE AP
USW00004845,42.5953,-87.9383,WI,KENOSHA RGNL AP
USW00004846,41.4536,-86.9981,IN,VALPARAISO PORTER CO MUNI AP
USW00004847,41.8678,-84.0794,MI,ADRIAN LENAWEE CO AP
USW00004848,41.5633,-83.4767,OH,TOLEDO METCALF FLD
USW00004849,41.3464,-82.1789,OH,ELYRIA LORAIN CO AP
USW00004850,40.7081,-84.0214,OH,LIMA ALLEN CO AP
USW00004851,41.3358,-84.4286,OH,DEFIANCE AP
USW00004852,40.4703,-81.4217,OH,NEW PHILA CLEVER FLD
USW00004853,41.5256,-81.6692,OH,CLEVELAND BURKE LAKEFRONT AP
USW00004854,45.0167,-84.6894,MI,GAYLORD OTSEGO CO AP
USW00004855,40.6158,-83.0672,OH,MARION MUNI AP
USW00004857,41.7794,-80.6969,OH,ASHTABULA CO AP
USW00004858,40.0264,-82.4633,OH,NEWARK HEATH AP
USW00004864,45.1542,-89.1106,WI,ANTIGO LANGLADE CO AP
USW00004869,46.2500,-84.4667,MI,CHIPPEWA INTL AP
USW00004891,45.1992,-89.7114,WI,MERRILL MUNI AP
USW00004895,44.5500,-89.5333,WI,STEVENS POINT MUNI AP
USW00004901,40.8931,-97.9972,NE,AURORA MUNI AP
USW00004902,43.6647,-92.9333,MN,AUSTIN MUNI AP
USW00004916,43.2753,-91.7392,IA,DECORAH MUNI AP
USW00004927,43.6767,-92.1797,MN,PRESTONE FILLMORE AP
USW00004935,40.4500,-99.3392,NE,HOLDREGE BREWSTER FLD AP
USW00004955,42.6808,-91.9744,IA,OELWEIN MUNI AP
USW00004956,44.0769,-91.7081,MN,WINONA MUNI AP
USW00004963,43.0192,-91.1236,WI,PRAIRIE DU CHIEN AP
USW00004978,44.0178,-92.8314,MN,DODGE CTR AP
USW00004990,43.7347,-96.6222,SD,SIOUX FALLS 14 NNE
USW00004994,48.3056,-95.8744,MN,GOODRIDGE 12 NNW
USW00004998,40.1492,-97.5867,NE,HEBRON MUNI AP
USW00012812,26.9183,-81.9939,FL,PUNTA GORDA CHARLOTTE CO AP
USW00012815,28.4183,-81.3242,FL,ORLANDO INTL AP
USW00012816,29.6917,-82.2761,FL,GAINESVILLE RGNL AP
USW00012818,28.4739,-82.4536,FL,BROOKSVILLE HERNANDO CO AP
USW00012819,28.8214,-81.8097,FL,LEESBURG MUNI AP
USW00012832,29.7269,-85.0247,FL,APALACHICOLA AP
USW00012834,29.1736,-81.0719,FL,DAYTONA BEACH INTL AP
USW00012835,26.5850,-81.8614,FL,FT MYERS PAGE FLD AP
USW00012836,24.5569,-81.7553,FL,KEY W INTL AP
USW00012838,28.0997,-80.6356,FL,MELBOURNE INTL AP
USW00012839,25.7881,-80.3169,FL,MIAMI INTL AP
USW00012841,28.5467,-81.3356,FL,ORLANDO EXECUTIVE AP
USW00012842,27.9633,-82.5400,FL,TAMPA INTL AP
USW00012843,27.6553,-80.4142,FL,VERO BEACH INTL AP
USW00012844,26.6850,-80.0992,FL,W PALM BEACH INTL AP
USW00012849,26.0789,-80.1622,FL,FT LAUDERDALE INTL AP
USW00012850,24.5833,-81.6833,FL,KEY WEST NAS
USW00012854,28.7794,-81.2436,FL,ORLANDO SANFORD AP
USW00012861,29.1667,-82.2333,FL,OCALA JIM TAYLOR FLD
USW00012871,27.4014,-82.5586,FL,SARASOTA BRADENTON AP
USW00012873,27.9125,-82.6856,FL,ST PETERSBURG CLEARWATER INTL
USW00012876,28.0614,-81.7569,FL,WINTER HAVEN GILBERT AP
USW00012882,25.9103,-80.2828,FL,MIAMI OPA LOCKA AP
USW00012883,28.0000,-82.0500,FL,LAKELAND LINDER RGNL AP
USW00012885,26.1992,-80.1778,FL,FT LAUDERDALE EXECUTIVE AP
USW00012888,25.6422,-80.4347,FL,MIAMI KENDALL TAMIAMI EXEC AP
USW00012894,26.5381,-81.7567,FL,FT MYERS SW FLORIDA RGNL AP
USW00012895,27.4981,-80.3764,FL,FT PIERCE ST LUCIE CO INTL AP
USW00012896,24.7261,-81.0478,FL,MARATHON AP
USW00012897,26.1550,-81.7753,FL,NAPLES MUNI AP
USW00012904,26.2303,-97.6556,TX,HARLINGEN RIO GRANDE VLY INTL
USW00012907,27.5333,-99.4667,TX,LAREDO INTL AP
USW00012909,29.3833,-98.5833,TX,SAN ANTONIO KELLY AFB
USW00012911,29.5325,-98.2622,TX,RANDOLPH AFB
USW00012912,28.8625,-96.9300,TX,VICTORIA RGNL AP
USW00012916,29.9975,-90.2778,LA,NEW ORLEANS AP
USW00012917,29.9519,-94.0261,TX,PORT ARTHUR SE TX RGNL AP
USW00012918,29.6458,-95.2822,TX,HOUSTON WILLIAM P HOBBY AP
USW00012919,25.9161,-97.4189,TX,BROWNSVILLE
USW00012921,29.5442,-98.4839,TX,SAN ANTONIO INTL AP
USW00012923,29.2703,-94.8642,TX,GALVESTON SCHOLES FLD
USW00012924,27.7839,-97.5114,TX,CORPUS CHRISTI
USW00012926,27.6878,-97.2917,TX,CORPUS CHRISTI NAS
USW00012928,27.5089,-97.8042,TX,KINGSVILLE NAAS
USW00012930,29.9167,-90.1303,LA,NEW ORLEANS AUDUBON
USW00012932,27.7414,-98.0250,TX,ALICE INTL AP
USW00012935,28.7247,-96.2536,TX,PALACIOS MUNI AP
USW00012947,28.4586,-99.2228,TX,COTULLA LA SALLE CO AP
USW00012953,29.2661,-96.0075,TX,WHARTON RGNL AP
USW00012957,26.1597,-97.3378,TX,PORT ISABEL CAMERON CO AP
USW00012959,26.1792,-98.2444,TX,MCALLEN MILLER INTL AP
USW00012960,29.9844,-95.3608,TX,HOUSTON INTERCONTINENTAL AP
USW00012961,29.9833,-99.0833,TX,KERRVILLE MUNI AP
USW00012962,29.3600,-99.1742,TX,HONDO MUNI AP
USW00012970,29.3389,-98.4719,TX,SAN ANTONIO STINSON MUNI AP
USW00012971,29.7042,-98.0286,TX,AUSTIN SAN ANTONIO
USW00012972,28.0836,-97.0467,TX,ROCKPORT ARANSAS CO AP
USW00012975,29.5192,-95.2422,TX,HOUSTON CLOVER FLD
USW00012976,29.1153,-95.4633,TX,ANGLETON LK JACKSON BRAZORIA C
USW00012977,29.6197,-95.6575,TX,HOUSTON SUGARLAND MEM
USW00012978,29.9078,-96.9500,TX,FAYETTE RGNL AP
USW00012979,29.8908,-97.8644,TX,SAN MARCOS MUNI AP
USW00012981,28.9731,-95.8633,TX,BAY CITY MUNI AP
USW00012985,29.2114,-99.7436,TX,GARNER FLD AP
USW00012987,26.5258,-98.0633,TX,EDINBURG 17 NNE
USW00013301,39.8667,-93.1469,MO,CHILLICOTHE 22 ENE
USW00013701,39.4717,-76.1697,MD,ABERDEEN PHILLIPS FLD
USW00013717,33.6833,-78.9333,SC,MYRTLE BEACH AFB
USW00013721,38.3000,-76.4167,MD,PATUXENT RIVER NAS
USW00013722,35.8922,-78.7819,NC,RALEIGH AP
USW00013723,36.0969,-79.9431,NC,GREENSBORO AP
USW00013724,39.3778,-74.4236,NJ,ATLANTIC CITY MARINA
USW00013728,36.5728,-79.3350,VA,DANVILLE RGNL AP
USW00013729,38.8900,-79.8556,WV,ELKINS- RANDOLPH CO AP
USW00013733,37.3214,-79.2064,VA,LYNCHBURG RGNL AP
USW00013734,39.4039,-77.9750,WV,MARTINSBURG E W VIRGINIA RGNL
USW00013735,39.3661,-75.0778,NJ,MILLVILLE MUNI AP
USW00013736,39.6497,-79.9206,WV,MORGANTOWN MUNI AP
USW00013737,36.9036,-76.1928,VA,NORFOLK INTL AP
USW00013739,39.8733,-75.2269,PA,PHILA INTL AP
USW00013740,37.5117,-77.3233,VA,RICHMOND INTL AP
USW00013741,37.3172,-79.9736,VA,ROANOKE-BLACKSBURG RGNL AP
USW00013743,38.8472,-77.0344,VA,WASHINGTON REAGAN NATL AP
USW00013744,34.1878,-79.7308,SC,FLORENCE RGNL AP
USW00013748,34.2667,-77.9000,NC,WILMINGTON INTL AP
USW00013750,36.9375,-76.2892,VA,NORFOLK NAS
USW00013752,38.9914,-76.4892,MD,ANNAPOLIS US NAVAL ACADEMY ASO
USW00013754,34.9000,-76.8833,NC,CHERRY POINT MCAS
USW00013762,36.7008,-76.1294,VA,FENTRESS NAVAL AUX FLD
USW00013764,38.6897,-75.3625,DE,GEORGETOWN-DELAWARE COASTAL AP
USW00013766,35.9172,-75.7000,NC,MANTEO AP
USW00013769,36.8167,-76.0333,VA,OCEANA NAS
USW00013773,38.5036,-77.3050,VA,QUANTICO MCAS
USW00013776,34.6081,-79.0589,NC,LUMBERTON RGNL AP
USW00013781,39.6744,-75.6056,DE,WILMINGTON NEW CASTLE CO AP
USW00013782,32.7750,-79.9239,SC,DWTN CHARLESTON
USW00013786,36.2578,-76.1717,NC,ELIZABETH CITY CGAS
USW00013802,38.5200,-89.8467,IL,BELLEVILLE SIU RSCH
USW00013809,38.7606,-87.5989,IL,LAWRENCEVILLE VINCENNES INTL A
USW00013810,38.2303,-85.6631,KY,LOUISVILLE BOWMAN FLD
USW00013833,31.2694,-89.2561,MS,HATTIESBURG CHAIN MUNI AP
USW00013837,33.4667,-82.0383,GA,AUGUSTA DANIEL FLD AP
USW00013838,30.6147,-88.0631,AL,MOBILE DWTN AP
USW00013839,31.3178,-85.4433,AL,DOTHAN RGNL AP
USW00013841,39.4206,-83.8214,OH,CINCINNATI
USW00013857,30.9667,-83.2000,GA,VALDOSTA MOODY AFB
USW00013865,32.3347,-88.7508,MS,MERIDIAN KEY FLD
USW00013866,38.3794,-81.5911,WV,CHARLESTON - YEAGER AP
USW00013867,39.2811,-81.5572,WV,PARKERSBURG
USW00013869,31.5364,-84.1958,GA,ALBANY SW GEORGIA RGNL AP
USW00013870,31.5400,-82.5072,GA,ALMA BACON CO AP
USW00013871,33.5906,-85.8478,AL,ANNISTON METRO AP
USW00013872,35.5953,-82.5567,NC,ASHEVILLE
USW00013873,33.9478,-83.3272,GA,ATHENS BEN EPPS AP
USW00013874,33.6297,-84.4422,GA,ATLANTA HARTSFIELD-JACKSON INT
USW00013876,33.5656,-86.7450,AL,BIRMINGHAM AP
USW00013877,36.4797,-82.3989,TN,BRISTOL AP
USW00013880,32.8994,-80.0408,SC,CHARLESTON INTL AP
USW00013881,35.2225,-80.9544,NC,CHARLOTTE DOUGLAS AP
USW00013882,35.0336,-85.2003,TN,CHATTANOOGA AP
USW00013883,33.9486,-81.1183,SC,COLUMBIA
USW00013884,30.7772,-86.5194,FL,CRESTVIEW FAA/AP
USW00013886,34.8486,-82.3500,SC,GREENVILLE DWTN AP
USW00013889,30.4847,-81.7019,FL,JACKSONVILLE
USW00013891,35.8181,-83.9858,TN,KNOXVILLE AP
USW00013893,35.0564,-89.9864,TN,MEMPHIS INTL AP
USW00013894,30.6794,-88.2400,AL,MOBILE
USW00013895,32.2997,-86.4075,AL,MONTGOMERY AP
USW00013896,34.7439,-87.5997,AL,MUSCLE SHOALS AP
USW00013897,36.1106,-86.6881,TN,NASHVILLE INTL AP
USW00013899,30.4761,-87.1858,FL,PENSACOLA RGNL AP
USW00013904,30.1831,-97.6800,TX,AUSTIN BERGSTROM INTL AP
USW00013911,32.7667,-97.4500,TX,FT WORTH NAS
USW00013920,38.9414,-95.6514,KS,TOPEKA FORBES FLD
USW00013925,34.6003,-91.5744,AR,STUTTGART MUNI AP
USW00013926,33.0678,-96.0653,TX,GREENVILLE MUNI AP MAJORS FLD
USW00013927,32.3375,-90.2214,MS,JACKSON HAWKINS FLD
USW00013932,37.1650,-97.0350,KS,WINFIELD STROTHER FLD AP
USW00013935,31.3964,-92.2828,LA,ALEXANDRIA ESLER FLD
USW00013939,33.4939,-90.9806,MS,GREENVILLE ASOS
USW00013940,38.3500,-98.8667,KS,GREAT BEND MUNI AP
USW00013942,32.5156,-92.0300,LA,MONROE RGNL AP
USW00013957,32.4508,-93.8414,LA,SHREVEPORT
USW00013958,30.3208,-97.7603,TX,AUSTIN-CAMP MABRY
USW00013959,31.6181,-97.2283,TX,WACO RGNL AP
USW00013960,32.8383,-96.8358,TX,DALLAS FAA AP
USW00013961,32.8247,-97.3642,TX,FT WORTH MEACHAM FLD
USW00013962,32.4106,-99.6819,TX,ABILENE RGNL AP
USW00013963,34.7272,-92.2358,AR,LITTLE ROCK AP ADAMS FLD
USW00013964,35.3333,-94.3653,AR,FT SMITH RGNL AP
USW00013966,33.9786,-98.4930,TX,WICHITA FALLS MUNI AP
USW00013967,35.3883,-97.6003,OK,OKLAHOMA CY WILL ROGERS WORLD
USW00013968,36.1986,-95.8783,OK,TULSA INTL AP
USW00013969,36.7369,-97.1022,OK,PONCA CITY MUNI AP
USW00013970,30.5378,-91.1469,LA,BATON ROUGE METRO AP
USW00013971,36.2672,-93.1567,AR,HARRISON BOONE CO AP
USW00013972,32.3586,-95.4039,TX,TYLER POUNDS FLD
USW00013973,30.5106,-99.7664,TX,JUNCTION KIMBLE CO AP
